customer_id,total_spent,orders,segment
16067,3269.1100000000006,3,Low Value
16068,115.73000000000005,1,Low Value
16069,457.69999999999993,1,Low Value
16070,852.15,2,Low Value
16071,1076.8000000000002,4,Low Value
16072,4180.089999999997,4,Low Value
16073,122.39999999999999,1,Low Value
16074,252.5,1,Low Value
16075,736.93,2,Low Value
16076,2234.729999999999,10,Low Value
16077,2300.4,1,Low Value
16078,362.99000000000007,2,Low Value
16079,1352,3,Low Value
16080,602.5599999999998,4,Low Value
16081,4278.960000000002,8,Low Value
16082,106.75,1,Low Value
16083,2351.419999999999,4,Low Value
16084,436.17999999999995,1,Low Value
16085,2341.030000000001,12,Low Value
16086,2687.73,10,Low Value
16087,1739.92,5,Low Value
16088,1437.43,2,Low Value
16089,263.49,2,Low Value
16090,180.56,1,Low Value
16091,315.06000000000006,2,Low Value
16092,1587.940000000001,6,Low Value
16093,17,1,Low Value
16094,3695.5600000000004,11,Low Value
16095,447.05000000000007,1,Low Value
16096,1584.97,4,Low Value
16097,185.05,1,Low Value
16098,4010.7000000000003,14,Low Value
16099,1573.1999999999994,7,Low Value
16100,582.64,1,Low Value
16101,3229.160000000001,4,Low Value
16102,1842.1400000000003,3,Low Value
16103,6191.710000000002,22,Medium Value
16104,2774.4600000000028,9,Low Value
16105,2386.1900000000005,5,Low Value
16106,108.38,1,Low Value
16107,3204.16,7,Low Value
16108,2235.9200000000014,4,Low Value
16109,939.4799999999999,3,Low Value
16110,1781.5900000000008,4,Low Value
16111,549.3299999999997,1,Low Value
16112,195.74,4,Low Value
16113,161.38,1,Low Value
16114,135.75,1,Low Value
16115,2553.799999999997,12,Low Value
16116,612.7800000000002,1,Low Value
16117,654.3999999999996,3,Low Value
16118,4376.25,1,Low Value
16119,1720.8100000000002,8,Low Value
16120,2967.5099999999993,6,Low Value
16121,1450.0400000000002,5,Low Value
16122,895.6200000000002,6,Low Value
16123,307.78000000000003,1,Low Value
16124,1772.4900000000011,4,Low Value
16125,4292.349999999997,14,Low Value
16126,14644.600000000002,15,High Value
16127,801.31,2,Low Value
16128,3801.0500000000006,11,Low Value
16129,1396.0500000000006,3,Low Value
16130,987.48,4,Low Value
16131,9957.419999999991,12,Medium Value
16132,664.2,2,Low Value
16133,22992.25999999999,56,High Value
16134,2145.34,5,Low Value
16135,819.4499999999998,2,Low Value
16136,946.8000000000004,4,Low Value
16137,422.70000000000005,1,Low Value
16138,910.3499999999998,3,Low Value
16139,1111.15,5,Low Value
16140,1433.4600000000007,3,Low Value
16141,955.9400000000002,2,Low Value
16142,535.3399999999997,1,Low Value
16143,4555.080000000002,12,Low Value
16144,175.2,1,Low Value
16145,6805.44,19,Medium Value
16146,946.3799999999999,4,Low Value
16147,2398.91,5,Low Value
16148,386.62000000000006,2,Low Value
16149,422.21999999999997,3,Low Value
16150,4002.1700000000005,10,Low Value
16152,1829.0399999999997,1,Low Value
16153,5133.489999999998,11,Medium Value
16155,796.9,5,Low Value
16156,6188.180000000002,20,Medium Value
16157,656.69,3,Low Value
16158,628.3199999999999,9,Low Value
16159,1232.7899999999995,4,Low Value
16160,1025.4400000000003,2,Low Value
16161,12580.059999999956,43,High Value
16162,37.4,1,Low Value
16163,2407.9800000000005,6,Low Value
16164,822.48,3,Low Value
16165,79.9,1,Low Value
16166,435.83000000000004,2,Low Value
16167,1386.1200000000003,5,Low Value
16168,10360.669999999993,66,High Value
16169,1822.9700000000003,4,Low Value
16170,6869.000000000004,20,Medium Value
16171,73.2,1,Low Value
16172,1884.5500000000004,8,Low Value
16173,1418.3199999999995,6,Low Value
16174,2246.75,7,Low Value
16175,1836.4400000000005,7,Low Value
16176,2052.6900000000005,4,Low Value
16177,2247.3100000000004,8,Low Value
16178,612.6000000000001,2,Low Value
16179,215.82999999999996,1,Low Value
16180,16249.869999999995,13,High Value
16181,305.5400000000001,1,Low Value
16182,9971.65,9,Medium Value
16183,1077.81,4,Low Value
16184,1158.7900000000004,6,Low Value
16185,644.72,3,Low Value
16186,8718.429999999993,26,Medium Value
16187,6911.44,15,Medium Value
16188,1087.6599999999999,5,Low Value
16189,215.47999999999996,2,Low Value
16190,2723.55,8,Low Value
16191,15677.820000000005,24,High Value
16192,351.29999999999995,1,Low Value
16193,630.4299999999998,2,Low Value
16194,308.6,1,Low Value
16195,323.25,1,Low Value
16196,93.3,1,Low Value
16197,2016.7100000000014,9,Low Value
16198,1030.0409999999997,2,Low Value
16199,942.75,7,Low Value
16200,5608.099999999983,12,Medium Value
16201,2112.12,5,Low Value
16202,2501.9900000000002,9,Low Value
16203,943.8399999999998,6,Low Value
16204,918.7099999999999,3,Low Value
16205,1820.110000000003,7,Low Value
16206,2589.8700000000013,13,Low Value
16207,394.37999999999994,1,Low Value
16208,3440.450000000001,10,Low Value
16209,4146.780000000002,9,Low Value
16210,33750.97000000001,35,High Value
16211,1090.5900000000004,3,Low Value
16212,1293.7100000000003,4,Low Value
16213,158.99999999999997,1,Low Value
16214,2038.2500000000005,4,Low Value
16215,242.35000000000002,1,Low Value
16216,914.9300000000003,1,Low Value
16217,304.25,2,Low Value
16218,3968.670000000002,13,Low Value
16219,40.8,1,Low Value
16221,2019.9200000000003,9,Low Value
16222,1272.050000000001,2,Low Value
16223,1087.0500000000002,2,Low Value
16224,1616.54,5,Low Value
16225,2859.3100000000036,15,Low Value
16226,672.17,5,Low Value
16227,1027.2200000000003,3,Low Value
16228,885.7099999999999,3,Low Value
16229,2867.860000000003,6,Low Value
16230,542.03,2,Low Value
16231,1074.47,4,Low Value
16232,2712.9700000000007,7,Low Value
16233,1818.3100000000006,9,Low Value
16234,333.18000000000006,3,Low Value
16235,2053.7100000000005,9,Low Value
16236,432.19999999999993,1,Low Value
16237,136.65,1,Low Value
16238,63.66,1,Low Value
16239,1492.2,6,Low Value
16240,3718.8000000000015,2,Low Value
16241,3992.8599999999947,16,Low Value
16242,7404.649999999996,14,Medium Value
16243,409.09999999999985,2,Low Value
16244,1522.7500000000002,2,Low Value
16245,1413.6600000000003,3,Low Value
16246,821.3500000000003,2,Low Value
16247,114.55999999999999,1,Low Value
16248,152.94,1,Low Value
16249,1800.0700000000006,5,Low Value
16250,565.24,3,Low Value
16251,128.31000000000003,1,Low Value
16252,295.09000000000003,1,Low Value
16253,7272.199999999993,7,Medium Value
16254,967.4399999999999,3,Low Value
16255,4529.999999999998,15,Low Value
16256,1629.37,3,Low Value
16257,46.95,1,Low Value
16258,11942.519999999979,15,High Value
16259,340.93999999999977,3,Low Value
16260,1035.45,1,Low Value
16261,1041.16,6,Low Value
16262,755.1500000000002,1,Low Value
16263,348.15999999999997,1,Low Value
16264,823.5299999999997,2,Low Value
16265,6935.17,12,Medium Value
16266,1757.9500000000019,14,Low Value
16267,186.65999999999997,1,Low Value
16268,667.6499999999997,2,Low Value
16269,717.5700000000004,1,Low Value
16270,1141.24,1,Low Value
16271,3397.8200000000015,10,Low Value
16272,411.70000000000016,1,Low Value
16273,318.3399999999999,2,Low Value
16274,351.7499999999999,1,Low Value
16275,2151.1100000000006,3,Low Value
16276,2629.390000000001,3,Low Value
16277,188.69,1,Low Value
16278,1117.84,3,Low Value
16279,5698.280000000004,9,Medium Value
16280,238.05000000000004,1,Low Value
16281,3424.02,3,Low Value
16282,1307.58,3,Low Value
16283,4350.320000000004,8,Low Value
16284,1018.48,3,Low Value
16285,176.89999999999995,1,Low Value
16286,328.95,2,Low Value
16287,1006.9800000000006,5,Low Value
16288,129.85000000000002,1,Low Value
16289,136.31,1,Low Value
16290,1957.700000000001,4,Low Value
16291,117.72,1,Low Value
16292,1253.7600000000002,5,Low Value
16293,4279.199999999998,15,Low Value
16294,126.05000000000001,1,Low Value
16295,1328.5500000000004,4,Low Value
16296,1313.6700000000003,4,Low Value
16297,301.9,1,Low Value
16298,1085.7,7,Low Value
16299,193.64999999999998,1,Low Value
16300,1367.3200000000006,3,Low Value
16301,107.33,1,Low Value
16302,233.22,1,Low Value
16303,7928.270000000001,7,Medium Value
16304,381.66,1,Low Value
16305,361.21999999999997,1,Low Value
16306,1124.72,7,Low Value
16307,1194.9200000000005,3,Low Value
16308,5120,7,Medium Value
16309,706.57,2,Low Value
16310,460.0799999999999,2,Low Value
16311,616.2599999999999,2,Low Value
16312,171.14999999999998,1,Low Value
16313,274.15,2,Low Value
16314,1491.4000000000005,3,Low Value
16315,402.71,2,Low Value
16316,5744.910000000001,13,Medium Value
16317,2192.51,5,Low Value
16318,328.14999999999986,1,Low Value
16319,404.40000000000003,1,Low Value
16320,5628.989999999998,6,Medium Value
16321,604.5500000000002,7,Low Value
16322,326.75,2,Low Value
16323,353.66,2,Low Value
16324,408.5899999999998,3,Low Value
16325,3597.499999999997,12,Low Value
16326,4721.250000000001,24,Low Value
16327,10159.639999999992,16,High Value
16328,310.83,1,Low Value
16329,1664.9200000000003,4,Low Value
16330,625.3799999999999,7,Low Value
16331,2037.7000000000003,6,Low Value
16332,2000.010000000002,11,Low Value
16333,26626.8,22,High Value
16334,263.7299999999999,1,Low Value
16335,2753.5200000000004,7,Low Value
16336,3517.69,4,Low Value
16337,151.04999999999998,1,Low Value
16338,214.8,1,Low Value
16339,94.05000000000001,1,Low Value
16340,1496.240000000002,3,Low Value
16341,3850.789999999999,7,Low Value
16342,322.40999999999997,4,Low Value
16343,614.12,3,Low Value
16344,842.4199999999997,4,Low Value
16345,1178.7900000000004,2,Low Value
16346,224.51000000000008,1,Low Value
16347,3442.9599999999996,11,Low Value
16348,1744.4200000000014,8,Low Value
16349,53.5,1,Low Value
16350,2253.8900000000003,9,Low Value
16351,3330.029999999997,13,Low Value
16352,494.44,2,Low Value
16353,9795.46,38,Medium Value
16354,1119.46,5,Low Value
16355,416.34999999999997,1,Low Value
16356,415.8700000000001,6,Low Value
16357,868.3699999999998,4,Low Value
16358,2919.649999999999,5,Low Value
16359,2697.7500000000014,16,Low Value
16360,3450.409999999999,6,Low Value
16361,891.2099999999999,4,Low Value
16362,922.16,6,Low Value
16363,109.36000000000001,1,Low Value
16364,705.7900000000002,2,Low Value
16365,3167.339999999998,15,Low Value
16366,1548.1300000000003,4,Low Value
16367,1350.4799999999993,3,Low Value
16368,621.44,3,Low Value
16369,2656.5600000000004,7,Low Value
16370,1301.9100000000005,4,Low Value
16371,157.2,1,Low Value
16372,1290.3100000000018,5,Low Value
16373,309.49,2,Low Value
16374,1723.4000000000017,5,Low Value
16375,104,2,Low Value
16376,974.9600000000007,2,Low Value
16377,1308.48,2,Low Value
16378,362.9500000000001,3,Low Value
16379,2157.4,4,Low Value
16380,1743.1500000000003,1,Low Value
16381,247.8499999999999,2,Low Value
16382,353.0999999999999,2,Low Value
16383,2896.690000000006,7,Low Value
16384,1358.95,4,Low Value
16385,881.3499999999998,5,Low Value
16386,1068.1599999999999,3,Low Value
16387,882.4599999999998,5,Low Value
16388,186.05,1,Low Value
16389,1382.07,4,Low Value
16390,467.5,3,Low Value
16391,1052.2600000000011,4,Low Value
16392,756.7,3,Low Value
16393,5297.769999999996,23,Medium Value
16394,1555.3400000000006,5,Low Value
16395,3518.409999999999,14,Low Value
16396,137.8,1,Low Value
16397,123.13,1,Low Value
16398,1705.8000000000004,2,Low Value
16399,630.2200000000004,3,Low Value
16400,3059.8499999999995,9,Low Value
16401,6849.15,23,Medium Value
16402,293.44999999999993,2,Low Value
16403,177.5,1,Low Value
16404,443.05,1,Low Value
16405,167.25,2,Low Value
16406,528.36,3,Low Value
16407,2761.650000000001,14,Low Value
16408,231.93000000000004,1,Low Value
16409,5652.739999999989,12,Medium Value
16410,130.32000000000002,1,Low Value
16411,756.3900000000008,4,Low Value
16412,593.1899999999998,5,Low Value
16413,522.0299999999999,2,Low Value
16414,551.2099999999999,5,Low Value
16415,696.7600000000001,3,Low Value
16416,2957.879999999999,9,Low Value
16417,35.7,1,Low Value
16418,1028.7400000000007,5,Low Value
16419,1463.7000000000003,8,Low Value
16420,75,1,Low Value
16421,526.2699999999999,3,Low Value
16422,61920.870000000046,109,High Value
16423,346.11999999999995,1,Low Value
16424,443.06,2,Low Value
16425,302.7,1,Low Value
16426,1863.7599999999998,10,Low Value
16427,241.06,2,Low Value
16428,638.4899999999999,3,Low Value
16429,284.55,1,Low Value
16430,1117.9399999999998,7,Low Value
16431,623.28,3,Low Value
16432,287.40000000000003,1,Low Value
16433,384.52000000000004,2,Low Value
16434,2673.69,12,Low Value
16435,1003.0700000000006,3,Low Value
16436,319.14,3,Low Value
16437,301.25,2,Low Value
16438,798.3499999999999,5,Low Value
16439,310.70000000000005,1,Low Value
16440,3856.9699999999993,6,Low Value
16441,1019.1299999999998,5,Low Value
16442,891.98,5,Low Value
16443,162.24,1,Low Value
16444,3625.879999999998,17,Low Value
16445,583.1599999999997,4,Low Value
16446,168472.5,2,High Value
16447,727.1000000000007,3,Low Value
16448,361.12,2,Low Value
16449,707.6899999999998,2,Low Value
16450,1505.73,3,Low Value
16451,1013.1499999999999,3,Low Value
16452,332.16999999999996,2,Low Value
16453,251.70999999999995,2,Low Value
16454,30.950000000000003,4,Low Value
16455,3995.5700000000006,11,Low Value
16456,6000.9400000000005,13,Medium Value
16457,208.36,1,Low Value
16458,5690.890000000013,30,Medium Value
16459,71.78999999999999,1,Low Value
16460,811.2299999999998,3,Low Value
16461,1545.830000000002,3,Low Value
16462,136,3,Low Value
16463,1422.4,4,Low Value
16464,1298.6600000000005,3,Low Value
16465,746.2400000000001,2,Low Value
16466,3767.0899999999983,15,Low Value
16467,2869.16,7,Low Value
16468,787.5200000000001,3,Low Value
16469,803.9000000000004,5,Low Value
16470,2416.850000000001,11,Low Value
16471,1189.9800000000002,4,Low Value
16472,789.5999999999997,2,Low Value
16473,470.83,4,Low Value
16474,1810.650000000002,7,Low Value
16475,544.3,4,Low Value
16476,350.34999999999997,1,Low Value
16477,4094.3700000000026,11,Low Value
16478,331,3,Low Value
16479,300.8299999999999,2,Low Value
16480,769.2899999999996,1,Low Value
16481,453.38,1,Low Value
16482,220.62,1,Low Value
16483,139.35,1,Low Value
16484,404.30000000000007,2,Low Value
16485,2287.1899999999996,5,Low Value
16486,134.36,1,Low Value
16487,209.39999999999995,2,Low Value
16488,498.79999999999995,3,Low Value
16489,303.70000000000005,2,Low Value
16490,205.41000000000003,1,Low Value
16491,1533.1600000000005,2,Low Value
16492,385.55999999999995,1,Low Value
16493,2132.0900000000006,7,Low Value
16494,826.53,1,Low Value
16495,648.2600000000004,3,Low Value
16496,2330.769999999999,6,Low Value
16497,6695.279999999995,23,Medium Value
16498,100.97,2,Low Value
16499,2578.34,8,Low Value
16500,843.91,9,Low Value
16501,1191.2300000000005,1,Low Value
16502,258.54999999999995,2,Low Value
16503,3614.3399999999983,11,Low Value
16504,465.8799999999999,1,Low Value
16505,777.6,1,Low Value
16506,90.30000000000001,2,Low Value
16507,142.70999999999998,1,Low Value
16508,240.95000000000005,1,Low Value
16509,363.7,1,Low Value
16510,1777.5000000000002,6,Low Value
16511,1760.4900000000007,6,Low Value
16513,874.5900000000003,4,Low Value
16515,3179.0600000000004,10,Low Value
16516,101.70000000000002,1,Low Value
16517,162.70000000000005,1,Low Value
16518,959.37,4,Low Value
16519,439.05999999999995,4,Low Value
16520,2148.38,6,Low Value
16521,1140.1100000000006,3,Low Value
16522,433.36,2,Low Value
16523,11916.330000000007,28,High Value
16524,306.18999999999994,2,Low Value
16525,24151.300000000014,48,High Value
16526,717.2099999999998,2,Low Value
16527,1232.9399999999998,2,Low Value
16528,244.41000000000003,1,Low Value
16529,1986.7999999999997,4,Low Value
16530,48.349999999999994,1,Low Value
16531,2298.330000000001,11,Low Value
16532,8756.64,5,Medium Value
16533,1082.8100000000002,3,Low Value
16534,635.9000000000003,1,Low Value
16535,972.0399999999998,3,Low Value
16536,548.1199999999999,1,Low Value
16537,23.35,1,Low Value
16538,395.06999999999994,3,Low Value
16539,3289.66,10,Low Value
16540,205.75,1,Low Value
16541,424.03,1,Low Value
16542,257.32,2,Low Value
16543,292.21,1,Low Value
16544,376.70000000000005,4,Low Value
16545,689.82,2,Low Value
16546,5307.07,5,Medium Value
16547,104.25999999999999,1,Low Value
16548,30.15,1,Low Value
16549,12781.800000000001,34,High Value
16550,8813.580000000005,18,Medium Value
16551,2237.1200000000003,7,Low Value
16552,379.73,2,Low Value
16553,16584.009999999995,33,High Value
16554,2841.7200000000016,8,Low Value
16555,1915.6799999999996,6,Low Value
16556,8012.579999999981,17,Medium Value
16557,281.85,2,Low Value
16558,13304.109999999988,38,High Value
16559,175,1,Low Value
16560,3048.379999999998,8,Low Value
16561,511.12000000000006,2,Low Value
16562,223.86,1,Low Value
16563,4412.559999999999,6,Low Value
16564,87.8,1,Low Value
16565,773.05,4,Low Value
16566,614.66,5,Low Value
16567,865.6000000000001,2,Low Value
16568,1020.9000000000001,2,Low Value
16569,1455.23,5,Low Value
16570,7434.310000000002,20,Medium Value
16571,4248.74,10,Low Value
16572,1009.5999999999999,3,Low Value
16573,663.6100000000001,2,Low Value
16574,1301.780000000001,3,Low Value
16576,540.87,2,Low Value
16577,380,1,Low Value
16578,156.60000000000002,1,Low Value
16579,295.05,1,Low Value
16581,105.84,1,Low Value
16582,313.62,1,Low Value
16583,297.95,2,Low Value
16584,3156.1699999999983,5,Low Value
16585,341.5899999999999,2,Low Value
16586,1462.78,3,Low Value
16587,225.15,1,Low Value
16588,1361.2800000000004,4,Low Value
16589,612.3599999999999,4,Low Value
16590,605.9000000000001,2,Low Value
16591,213.5,1,Low Value
16592,7807.909999999992,28,Medium Value
16593,1071.1400000000003,8,Low Value
16594,181.08999999999997,1,Low Value
16595,1757.7500000000005,5,Low Value
16596,458.98,4,Low Value
16597,90.04000000000002,1,Low Value
16598,145.04999999999995,1,Low Value
16599,172.8,1,Low Value
16600,2153.409999999999,13,Low Value
16601,677,3,Low Value
16602,763.3299999999999,2,Low Value
16603,482.46999999999997,2,Low Value
16604,432.45000000000005,2,Low Value
16605,60.48,1,Low Value
16606,357.65999999999997,2,Low Value
16607,5706.869999999996,25,Medium Value
16608,1286.6200000000001,2,Low Value
16609,5493.460000000006,7,Medium Value
